FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,TotalGoals,GoalDiff,Over2.5,BTTS,HomeForm_5,HomeGF_5,HomeGA_5,Home_xG_5,Home_xGA_5,AwayForm_5,AwayGF_5,AwayGA_5,Away_xG_5,Away_xGA_5,H2H_Matches,H2H_HomeWins,H2H_AwayWins,H2H_Draws,H2H_HomeGoals,H2H_AwayGoals,Ref_AvgYellows,Ref_AvgReds,Ref_Strictness,Result_Num,Over1.5,Over3.5,HomeCleanSheet,AwayCleanSheet,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTGD,ATGD,DiffPts,DiffFormPts,DiffFormGoals,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5
3,1,1,1,19,9,7,4,8,14,3,6,4,2,0,0,2425,4,2,1,1,0.6,0.8,1.4,,,1.4,1.4,1.6,,,5,2,3,0,2.4,1.8,4.116883116883117,0.0779220779220779,0.6693306693306694,0,1,1,0,0,41.0,31.0,26.0,48.0,37.0,16.0,22.0,15.0,-17.0,21.0,-4.0,0.0,3.0,7.0,0,0,0,0,0,0,0,0
1,1,0,0,16,16,7,4,14,17,4,2,7,8,1,0,2425,2,0,0,1,1.4,1.0,1.4,,,0.6,0.8,1.2,,,3,0,1,2,1.0,1.3333333333333333,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,25.0,24.0,33.0,29.0,22.0,26.0,21.0,-8.0,-5.0,-4.0,4.0,0.0,7.0,3.0,0,0,0,0,0,0,0,0
3,1,1,1,15,10,6,4,6,8,2,4,3,2,0,0,2425,4,2,1,1,2.2,3.0,0.8,,,1.0,1.4,1.6,,,5,3,0,2,1.8,1.0,4.396551724137931,0.1034482758620689,0.7241379310344828,0,1,1,0,0,44.0,44.0,29.0,27.0,38.0,40.0,23.0,15.0,17.0,-2.0,6.0,0.0,11.0,5.0,0,0,0,0,0,0,0,0
1,1,0,1,25,6,4,1,13,14,5,1,1,4,0,0,2425,2,0,0,1,1.4,1.8,2.0,,,1.2,0.8,0.8,,,3,3,0,0,2.6666666666666665,1.3333333333333333,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,23.0,19.0,29.0,32.0,26.0,19.0,21.0,-6.0,-13.0,7.0,1.0,0.0,7.0,6.0,0,0,0,0,0,0,0,0
1,3,1,2,12,17,5,9,10,5,3,8,1,0,0,0,2425,4,-2,1,1,0.0,0.8,2.8,,,2.4,2.2,1.0,,,3,0,3,0,0.6666666666666666,2.6666666666666665,4.026315789473684,0.0526315789473684,0.6437246963562753,2,1,1,0,0,15.0,38.0,50.0,26.0,6.0,38.0,23.0,-35.0,12.0,-32.0,-12.0,0.0,0.0,12.0,0,0,1,1,0,0,0,0
0,1,0,0,9,9,4,3,20,10,1,5,0,1,1,1,2425,1,-1,0,0,0.8,1.0,2.2,,,2.2,1.8,1.0,,,5,0,5,0,0.2,2.6,3.6582278481012658,0.1392405063291139,0.6270691333982474,2,0,0,0,1,32.0,43.0,51.0,21.0,16.0,44.0,23.0,-19.0,22.0,-28.0,-7.0,0.0,4.0,11.0,0,0,1,0,0,0,0,0
1,1,0,1,20,11,8,1,10,14,5,6,4,2,0,0,2425,2,0,0,1,2.4,1.6,1.0,,,1.4,2.2,1.2,,,5,2,1,2,1.8,1.6,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,34.0,38.0,13.0,31.0,44.0,33.0,21.0,21.0,7.0,11.0,5.0,0.0,12.0,7.0,0,0,0,0,0,0,0,0
4,1,3,0,16,3,6,3,10,11,3,4,0,2,0,0,2425,5,3,1,1,2.2,2.6,0.8,,,0.8,0.8,2.2,,,1,1,0,0,2.0,0.0,3.6818181818181817,0.1818181818181818,0.6503496503496502,0,1,1,0,0,50.0,20.0,20.0,43.0,50.0,16.0,22.0,30.0,-23.0,34.0,7.0,0.0,11.0,4.0,0,0,0,0,0,0,0,0
0,1,0,1,16,3,1,1,8,11,9,1,3,4,0,0,2425,1,-1,0,0,1.8,1.6,0.8,,,0.8,0.8,1.4,,,5,2,1,2,2.0,1.6,4.256410256410256,0.0512820512820512,0.6785009861932939,2,0,0,0,1,35.0,18.0,30.0,28.0,34.0,20.0,23.0,5.0,-10.0,14.0,5.0,0.0,9.0,4.0,0,0,0,0,0,0,0,0
0,1,0,0,16,8,3,3,12,18,4,4,2,2,1,0,2425,1,-1,0,0,1.2,0.8,2.4,,,1.0,1.2,1.6,,,5,1,4,0,0.6,1.4,4.756140350877193,0.2631578947368421,0.8531713900134954,2,0,0,0,1,19.0,22.0,25.0,26.0,30.0,25.0,21.0,-6.0,-4.0,5.0,1.0,0.0,6.0,5.0,0,0,0,0,0,0,0,0
5,0,1,0,16,18,10,4,9,12,3,9,2,3,0,0,2425,5,5,1,0,1.8,1.8,1.0,,,2.6,2.0,0.6,,,5,2,0,3,1.8,1.4,4.112903225806452,0.1129032258064516,0.684863523573201,0,1,1,1,0,36.0,33.0,26.0,22.0,37.0,44.0,23.0,10.0,11.0,-7.0,-4.0,0.0,9.0,13.0,0,0,0,0,0,0,0,0
0,3,0,1,6,20,2,4,11,12,1,7,3,3,1,0,2425,3,-3,1,0,1.2,0.8,1.4,,,2.6,3.2,1.4,,,3,0,3,0,0.0,3.6666666666666665,4.756140350877193,0.2631578947368421,0.8531713900134954,2,1,0,0,1,14.0,47.0,39.0,20.0,15.0,46.0,21.0,-25.0,27.0,-31.0,-7.0,0.0,6.0,13.0,0,0,0,0,1,0,0,0
2,1,0,0,17,12,7,5,19,9,4,1,3,1,0,0,2425,3,1,1,1,1.4,1.6,1.4,,,1.2,1.2,1.4,,,5,0,2,3,1.0,1.8,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,0,0,23.0,28.0,23.0,27.0,26.0,28.0,21.0,0.0,1.0,-2.0,1.0,0.0,7.0,6.0,0,0,0,0,0,0,0,0
0,1,0,0,9,4,3,1,7,9,3,0,0,1,0,0,2425,1,-1,0,0,1.6,2.0,1.6,,,0.8,1.2,2.0,,,5,1,4,0,0.8,1.4,3.770114942528736,0.1494252873563218,0.6489832007073386,2,0,0,0,1,34.0,27.0,30.0,32.0,33.0,26.0,23.0,4.0,-5.0,7.0,4.0,0.0,8.0,4.0,0,0,0,0,0,0,0,0
0,0,0,0,29,5,3,2,10,8,16,1,1,1,0,0,2425,0,0,0,0,2.6,1.8,0.8,,,1.4,1.0,1.8,,,1,1,0,0,2.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,0,0,1,1,31.0,19.0,18.0,29.0,39.0,22.0,21.0,13.0,-10.0,17.0,6.0,0.0,13.0,7.0,0,0,0,0,0,0,0,0
1,2,1,0,15,12,6,3,6,16,6,4,1,5,0,0,2425,3,-1,1,1,0.2,1.2,2.0,,,0.0,0.4,2.2,,,3,1,1,1,2.6666666666666665,2.333333333333333,4.171428571428572,0.1285714285714285,0.701098901098901,2,1,0,0,0,45.0,23.0,35.0,48.0,24.0,14.0,23.0,10.0,-25.0,10.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,1,1
0,3,0,0,13,13,4,4,11,15,5,2,3,6,0,0,2425,3,-3,1,0,1.4,0.8,0.6,,,1.4,0.8,0.8,,,5,2,1,2,1.6,1.2,4.756140350877193,0.2631578947368421,0.8531713900134954,2,1,0,0,1,17.0,14.0,14.0,17.0,28.0,20.0,21.0,3.0,-3.0,8.0,0.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0
7,1,5,0,22,7,11,2,10,12,14,4,0,1,0,0,2425,8,6,1,1,1.0,1.8,1.4,,,1.2,1.2,1.2,,,5,4,0,1,1.8,0.8,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,1,0,0,52.0,19.0,23.0,29.0,39.0,16.0,21.0,29.0,-10.0,23.0,-1.0,0.0,5.0,6.0,0,0,0,0,0,0,0,0
1,2,0,0,16,13,5,6,8,11,4,7,2,2,0,0,2425,3,-1,1,1,2.2,1.4,0.4,,,1.0,1.6,1.4,,,5,1,1,3,1.4,1.2,3.882352941176471,0.1176470588235294,0.6515837104072398,2,1,0,0,0,25.0,40.0,28.0,39.0,27.0,28.0,23.0,-3.0,1.0,-1.0,6.0,0.0,11.0,5.0,0,0,0,0,0,0,0,0
1,1,1,0,14,14,4,4,13,16,4,3,2,3,0,0,2425,2,0,0,1,1.6,1.4,1.6,,,1.2,1.0,2.6,,,5,2,1,2,1.6,1.0,4.166666666666667,0.074074074074074,0.6752136752136753,1,1,0,0,0,33.0,27.0,34.0,43.0,36.0,26.0,23.0,-1.0,-16.0,10.0,2.0,0.0,8.0,6.0,0,0,0,0,0,0,0,0
1,1,1,0,3,5,1,2,15,14,3,4,2,3,0,0,2425,2,0,0,1,1.2,1.6,1.4,,,1.2,1.2,1.0,,,3,1,1,1,1.6666666666666667,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,24.0,29.0,32.0,32.0,20.0,24.0,21.0,-8.0,-3.0,-4.0,0.0,0.0,6.0,6.0,0,0,0,0,0,0,0,0
0,1,0,0,5,19,1,3,7,19,2,9,2,4,1,0,2425,1,-1,0,0,1.6,1.0,1.2,,,1.8,1.4,1.0,,,1,0,0,1,1.0,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,2,0,0,0,1,19.0,25.0,29.0,24.0,23.0,29.0,22.0,-10.0,1.0,-6.0,-1.0,0.0,8.0,9.0,0,0,0,0,0,0,0,0
0,2,0,1,14,19,3,7,15,9,3,3,2,3,0,0,2425,2,-2,0,0,2.2,2.8,1.0,,,2.2,2.8,0.8,,,5,1,4,0,0.4,3.8,4.081632653061225,0.1428571428571428,0.6938775510204083,2,1,0,0,1,41.0,54.0,26.0,21.0,40.0,53.0,24.0,15.0,33.0,-13.0,0.0,0.0,11.0,11.0,0,0,0,0,0,0,0,0
1,2,1,1,15,9,6,4,11,14,1,2,0,3,0,0,2425,3,-1,1,1,0.8,1.0,2.8,,,0.0,1.0,3.2,,,1,0,0,1,1.0,1.0,3.6582278481012658,0.1392405063291139,0.6270691333982474,2,1,0,0,0,21.0,16.0,47.0,53.0,16.0,6.0,24.0,-26.0,-37.0,10.0,4.0,0.0,4.0,0.0,0,0,1,0,0,0,1,1
4,0,3,0,13,9,7,1,7,13,5,6,0,0,0,0,2425,4,4,1,0,1.2,0.8,1.2,,,0.6,0.6,1.8,,,3,0,1,2,1.0,1.6666666666666667,4.043478260869565,0.1739130434782608,0.7023411371237458,0,1,1,1,0,19.0,25.0,28.0,49.0,23.0,17.0,23.0,-9.0,-24.0,6.0,3.0,0.0,6.0,3.0,0,0,0,0,0,0,0,0
2,0,1,0,8,10,5,3,20,13,5,8,2,3,0,0,2425,2,2,0,0,0.2,0.6,2.4,,,1.8,1.6,1.2,,,5,1,2,2,0.8,1.4,3.82089552238806,0.0895522388059701,0.6291618828932262,0,1,0,1,0,32.0,34.0,52.0,35.0,16.0,37.0,24.0,-20.0,-1.0,-21.0,-8.0,0.0,1.0,9.0,0,0,1,0,0,0,0,0
1,2,1,0,11,15,4,4,10,15,4,7,4,4,0,0,2425,3,-1,1,1,2.4,2.2,1.2,,,1.0,1.6,1.6,,,5,4,1,0,2.0,0.8,3.736842105263158,0.1578947368421052,0.6477732793522267,2,1,0,0,0,41.0,34.0,27.0,31.0,41.0,33.0,24.0,14.0,3.0,8.0,7.0,0.0,12.0,5.0,0,0,0,0,0,0,0,0
2,0,1,0,17,10,5,1,9,14,10,4,2,3,0,0,2425,2,2,0,0,2.0,1.0,0.6,,,1.2,0.6,1.6,,,5,4,1,0,1.2,0.4,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,1,0,35.0,19.0,14.0,26.0,45.0,30.0,22.0,21.0,-7.0,15.0,4.0,0.0,10.0,6.0,0,0,0,0,0,0,0,0
0,0,0,0,7,13,1,1,15,12,6,5,4,6,0,0,2425,0,0,0,0,1.4,1.2,0.8,,,1.6,1.4,1.4,,,5,2,3,0,1.2,0.8,4.756140350877193,0.2631578947368421,0.8531713900134954,1,0,0,1,1,17.0,24.0,17.0,30.0,23.0,27.0,22.0,0.0,-6.0,-4.0,-1.0,0.0,7.0,8.0,0,0,0,0,0,0,0,0
5,1,1,0,22,8,8,2,9,14,3,6,1,2,0,0,2425,6,4,1,1,1.6,2.2,1.0,,,1.2,0.6,1.6,,,3,2,1,0,2.0,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,1,0,0,39.0,14.0,32.0,42.0,34.0,15.0,22.0,7.0,-28.0,19.0,2.0,0.0,8.0,6.0,0,0,0,0,0,0,0,0
7,0,3,0,14,10,9,5,8,13,4,6,1,3,0,0,2425,7,7,1,0,2.0,1.8,1.6,,,1.6,1.6,1.0,,,5,1,2,2,1.4,1.4,4.116883116883117,0.0779220779220779,0.6693306693306694,0,1,1,1,0,33.0,35.0,27.0,31.0,44.0,34.0,24.0,6.0,4.0,10.0,2.0,0.0,10.0,8.0,0,0,0,0,0,0,0,0
1,0,0,0,5,21,2,7,14,3,1,8,2,0,0,0,2425,1,1,0,0,1.2,1.0,1.0,,,2.6,3.2,1.4,,,3,0,3,0,1.0,3.333333333333333,4.756140350877193,0.2631578947368421,0.8531713900134954,0,0,0,1,0,20.0,50.0,33.0,20.0,20.0,49.0,22.0,-13.0,30.0,-29.0,-7.0,0.0,6.0,13.0,0,0,0,0,1,0,0,0
1,0,0,0,11,3,4,0,8,20,5,2,5,2,0,0,2425,1,1,0,0,1.0,2.2,1.4,,,1.2,1.4,1.2,,,3,3,0,0,2.6666666666666665,0.6666666666666666,4.756140350877193,0.2631578947368421,0.8531713900134954,0,0,0,1,0,59.0,25.0,24.0,33.0,42.0,21.0,22.0,35.0,-8.0,21.0,-1.0,0.0,5.0,6.0,0,0,0,0,0,0,0,0
2,1,1,0,11,13,4,3,10,8,3,5,3,3,0,0,2425,3,1,1,1,0.6,0.6,1.0,,,0.8,0.2,1.2,,,5,2,2,1,0.8,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,0,0,25.0,17.0,30.0,17.0,27.0,28.0,22.0,-5.0,0.0,-1.0,-1.0,0.0,3.0,4.0,0,0,0,0,0,0,0,0
5,1,1,0,12,7,7,4,6,7,5,2,2,0,0,0,2425,6,4,1,1,2.2,1.8,1.0,,,2.6,3.4,0.8,,,5,1,2,2,1.0,1.8,4.166666666666667,0.074074074074074,0.6752136752136753,0,1,1,0,0,44.0,47.0,21.0,30.0,47.0,41.0,24.0,23.0,17.0,6.0,-2.0,0.0,11.0,13.0,0,0,0,0,0,0,0,0
0,2,0,0,17,11,2,3,12,13,11,0,3,1,0,0,2425,2,-2,0,0,1.4,1.4,1.6,,,2.0,1.6,0.8,,,5,1,2,2,0.6,1.4,4.396551724137931,0.1034482758620689,0.7241379310344828,2,1,0,0,1,28.0,26.0,32.0,30.0,29.0,27.0,24.0,-4.0,-4.0,2.0,-3.0,0.0,7.0,10.0,0,0,0,0,0,0,0,0
0,2,0,1,20,13,4,2,4,11,10,3,0,1,0,0,2425,2,-2,0,0,1.4,2.0,1.6,,,0.2,1.4,2.2,,,5,1,2,2,2.0,2.2,3.849056603773585,0.0377358490566037,0.6095791001451378,2,1,0,0,1,42.0,46.0,40.0,37.0,31.0,24.0,24.0,2.0,9.0,7.0,6.0,0.0,7.0,1.0,0,0,0,0,0,0,1,0
2,1,1,0,8,3,5,2,9,17,5,2,1,2,0,0,2425,3,1,1,1,1.0,1.2,2.4,,,0.8,1.0,1.2,,,5,2,1,2,1.6,1.2,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,0,0,20.0,30.0,36.0,33.0,16.0,25.0,22.0,-16.0,-3.0,-9.0,1.0,0.0,5.0,4.0,0,0,0,0,0,0,0,0
2,2,2,1,10,12,6,4,10,20,3,7,3,1,0,0,2425,4,0,1,1,1.4,1.0,1.2,,,2.2,1.4,0.6,,,5,2,1,2,1.4,1.2,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,1,0,0,23.0,31.0,26.0,18.0,28.0,40.0,22.0,-3.0,13.0,-12.0,-4.0,0.0,7.0,11.0,0,0,0,0,0,0,0,0
2,1,0,1,22,14,3,5,11,10,4,3,3,1,0,0,2425,3,1,1,1,1.0,1.4,1.8,,,0.8,1.0,2.8,,,5,3,1,1,2.4,1.0,3.704918032786885,0.1475409836065573,0.6380832282471627,0,1,0,0,0,45.0,28.0,30.0,44.0,40.0,27.0,24.0,15.0,-16.0,13.0,1.0,0.0,5.0,4.0,0,0,0,0,0,0,0,0
2,1,1,0,12,10,4,2,12,12,11,3,2,2,0,0,2425,3,1,1,1,1.2,1.4,1.2,,,1.0,0.8,1.4,,,3,2,1,0,1.0,0.3333333333333333,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,0,0,29.0,26.0,29.0,34.0,28.0,23.0,22.0,0.0,-8.0,5.0,1.0,0.0,6.0,5.0,0,0,0,0,0,0,0,0
1,0,0,0,20,8,6,3,11,15,4,2,2,2,0,0,2425,1,1,0,0,2.2,1.4,0.8,,,0.6,0.6,2.6,,,3,3,0,0,1.6666666666666667,0.6666666666666666,4.756140350877193,0.2631578947368421,0.8531713900134954,0,0,0,1,0,26.0,15.0,24.0,47.0,32.0,15.0,23.0,2.0,-32.0,17.0,8.0,0.0,11.0,3.0,0,0,0,0,0,0,1,0
3,2,0,2,14,12,6,5,11,11,4,7,3,5,0,0,2425,5,1,1,1,0.8,1.2,1.4,,,1.0,1.0,1.4,,,5,3,1,1,2.0,1.6,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,1,0,0,31.0,25.0,35.0,28.0,25.0,29.0,23.0,-4.0,-3.0,-4.0,-1.0,0.0,4.0,5.0,0,0,0,0,0,0,0,0
1,1,0,1,23,10,9,1,14,13,6,1,1,3,0,0,2425,2,0,0,1,2.4,2.6,1.0,,,2.0,1.2,0.6,,,5,1,1,3,1.2,1.4,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,50.0,37.0,21.0,14.0,49.0,48.0,23.0,29.0,23.0,1.0,2.0,0.0,12.0,10.0,0,0,0,0,0,0,0,0
1,2,0,0,20,9,4,4,12,12,6,5,6,3,0,0,2425,3,-1,1,1,0.8,1.0,1.8,,,2.0,3.0,1.0,,,3,2,1,0,2.0,1.3333333333333333,4.756140350877193,0.2631578947368421,0.8531713900134954,2,1,0,0,0,27.0,44.0,36.0,33.0,23.0,37.0,23.0,-9.0,11.0,-14.0,-6.0,0.0,4.0,10.0,0,0,0,0,0,0,0,0
3,0,2,0,23,3,8,1,7,12,11,2,0,4,0,0,2425,3,3,1,0,1.8,1.4,1.0,,,1.8,1.6,1.0,,,5,1,3,1,1.6,2.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,1,0,33.0,31.0,20.0,30.0,41.0,31.0,23.0,13.0,1.0,10.0,0.0,0.0,9.0,9.0,0,0,0,0,0,0,0,0
2,0,2,0,18,12,4,4,14,9,9,3,1,1,0,0,2425,2,2,0,0,1.4,1.2,2.2,,,1.0,0.8,1.4,,,1,0,0,1,0.0,0.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,1,0,22.0,19.0,37.0,30.0,19.0,23.0,23.0,-15.0,-11.0,-4.0,2.0,0.0,7.0,5.0,0,0,0,0,0,0,0,0
2,1,1,0,13,4,3,1,11,17,6,0,1,2,0,0,2425,3,1,1,1,0.6,0.4,1.6,,,1.6,1.0,0.8,,,3,3,0,0,2.0,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,0,0,18.0,21.0,19.0,33.0,28.0,23.0,23.0,-1.0,-12.0,5.0,-5.0,0.0,3.0,8.0,0,0,1,0,0,0,0,0
0,1,0,1,12,4,4,3,16,16,8,3,2,6,0,0,2425,1,-1,0,0,1.0,1.2,1.2,,,1.6,1.2,0.6,,,3,1,2,0,0.3333333333333333,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,2,0,0,0,1,25.0,17.0,34.0,17.0,21.0,24.0,23.0,-9.0,0.0,-3.0,-3.0,0.0,5.0,8.0,0,0,0,0,0,0,0,0
1,4,1,1,8,10,4,6,14,6,5,6,5,2,0,1,2425,5,-3,1,1,1.2,1.2,1.4,,,1.4,2.0,1.0,,,5,0,5,0,0.4,2.8,4.756140350877193,0.2631578947368421,0.8531713900134954,2,1,1,0,0,24.0,60.0,30.0,24.0,28.0,45.0,23.0,-6.0,36.0,-17.0,-1.0,0.0,6.0,7.0,0,0,0,0,0,0,0,0
1,1,0,0,10,19,2,4,7,11,7,11,1,4,0,0,2425,2,0,0,1,1.2,0.6,1.6,,,1.0,1.0,1.2,,,5,1,2,2,0.8,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,19.0,27.0,28.0,31.0,30.0,30.0,23.0,-9.0,-4.0,0.0,1.0,0.0,6.0,5.0,0,0,1,0,0,0,0,0
2,2,1,1,10,6,3,4,9,20,2,3,2,2,1,1,2425,4,0,1,1,1.8,1.6,0.8,,,2.2,2.2,0.8,,,4,1,2,1,0.5,1.0,3.6582278481012658,0.1392405063291139,0.6270691333982474,1,1,1,0,0,23.0,56.0,28.0,21.0,26.0,56.0,24.0,-5.0,35.0,-30.0,-2.0,0.0,9.0,11.0,1,0,0,0,1,0,0,0
1,2,0,1,14,10,4,6,11,23,3,3,2,3,1,0,2425,3,-1,1,1,1.2,1.0,1.6,,,2.2,1.4,0.4,,,5,3,2,0,1.8,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,2,1,0,0,0,31.0,18.0,33.0,17.0,31.0,27.0,24.0,-2.0,1.0,4.0,-5.0,0.0,6.0,11.0,0,0,0,0,0,0,0,0
3,0,2,0,13,8,5,0,12,15,2,9,1,2,0,0,2425,3,3,1,0,1.4,1.2,2.0,,,1.6,1.8,1.6,,,5,2,3,0,2.2,2.2,3.0,0.0,0.4615384615384615,0,1,0,1,0,35.0,47.0,38.0,31.0,34.0,43.0,25.0,-3.0,16.0,-9.0,-1.0,0.0,7.0,8.0,0,0,0,0,0,0,0,0
4,0,3,0,11,3,7,1,5,13,7,4,0,1,0,0,2425,4,4,1,0,2.0,3.2,1.8,,,1.8,2.0,1.6,,,5,3,0,2,2.0,1.2,3.82089552238806,0.0895522388059701,0.6291618828932262,0,1,1,1,0,48.0,42.0,35.0,29.0,41.0,41.0,25.0,13.0,13.0,0.0,1.0,0.0,10.0,9.0,0,0,0,0,0,0,0,0
1,1,1,0,13,12,4,3,6,17,4,5,0,5,0,0,2425,2,0,0,1,2.0,2.4,0.8,,,2.0,1.4,1.8,,,5,2,1,2,1.2,1.2,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,46.0,24.0,34.0,37.0,40.0,22.0,24.0,12.0,-13.0,18.0,0.0,0.0,10.0,10.0,0,0,0,0,0,0,0,0
1,1,0,0,9,11,3,4,8,18,2,7,3,5,1,0,2425,2,0,0,1,1.6,1.0,0.6,,,0.8,1.4,1.8,,,5,5,0,0,2.0,0.2,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,38.0,34.0,15.0,37.0,49.0,28.0,24.0,23.0,-3.0,21.0,4.0,0.0,8.0,4.0,0,0,0,0,0,0,0,0
2,1,1,1,24,8,10,2,13,8,8,4,0,0,0,0,2425,3,1,1,1,1.4,1.6,1.4,,,2.0,2.8,1.6,,,5,4,1,0,2.4,1.0,3.8,0.2333333333333333,0.6923076923076923,0,1,0,0,0,36.0,40.0,32.0,27.0,36.0,47.0,25.0,4.0,13.0,-11.0,-3.0,0.0,7.0,10.0,0,0,0,0,0,0,0,0
1,2,0,1,17,11,6,6,9,12,6,2,0,1,0,0,2425,3,-1,1,1,2.0,1.6,0.6,,,2.0,2.0,1.0,,,5,0,3,2,0.8,1.8,3.770114942528736,0.1494252873563218,0.6489832007073386,2,1,0,0,0,28.0,25.0,30.0,30.0,30.0,27.0,25.0,-2.0,-5.0,3.0,0.0,0.0,10.0,10.0,0,0,0,0,0,0,0,0
0,1,0,1,13,14,3,5,10,13,9,2,1,1,0,0,2425,1,-1,0,0,0.8,1.2,2.2,,,1.4,1.8,1.4,,,5,1,3,1,1.4,2.0,4.081632653061225,0.1428571428571428,0.6938775510204083,2,0,0,0,1,29.0,42.0,46.0,42.0,27.0,31.0,25.0,-17.0,0.0,-4.0,-3.0,0.0,4.0,7.0,0,0,0,0,0,0,0,0
1,3,0,2,11,14,4,7,13,15,4,6,1,3,0,0,2425,4,-2,1,1,0.6,1.2,3.0,,,2.0,2.4,1.0,,,3,1,2,0,0.6666666666666666,1.3333333333333333,3.849056603773585,0.0377358490566037,0.6095791001451378,2,1,1,0,0,18.0,41.0,54.0,28.0,9.0,40.0,25.0,-36.0,13.0,-31.0,-7.0,0.0,3.0,10.0,0,0,0,0,0,0,0,0
0,2,0,0,6,11,2,5,9,10,3,7,2,1,0,0,2425,2,-2,0,0,0.6,0.6,2.2,,,2.2,2.2,1.0,,,3,0,3,0,1.3333333333333333,3.0,4.026315789473684,0.0526315789473684,0.6437246963562753,2,1,0,0,1,25.0,49.0,53.0,22.0,17.0,50.0,25.0,-28.0,27.0,-33.0,-8.0,0.0,3.0,11.0,0,0,0,0,0,0,0,0
1,1,0,0,25,4,6,3,7,11,16,1,0,3,0,1,2425,2,0,0,1,1.6,1.2,1.2,,,0.2,0.8,3.2,,,1,0,0,1,2.0,2.0,4.171428571428572,0.1285714285714285,0.701098901098901,1,1,0,0,0,34.0,22.0,37.0,49.0,37.0,16.0,25.0,-3.0,-27.0,21.0,7.0,0.0,8.0,1.0,0,0,0,0,0,0,1,0
1,1,0,1,11,17,4,6,16,7,6,2,3,1,0,1,2425,2,0,0,1,1.2,1.0,1.0,,,2.0,2.0,0.8,,,5,0,4,1,0.6,3.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,0,0,0,28.0,51.0,32.0,22.0,31.0,50.0,24.0,-4.0,29.0,-19.0,-4.0,0.0,6.0,10.0,0,0,0,0,0,0,0,0
3,3,2,1,8,16,3,7,18,15,3,2,4,5,1,0,2425,6,0,1,1,1.0,0.4,0.8,,,0.8,0.8,1.0,,,1,0,0,1,1.0,1.0,4.756140350877193,0.2631578947368421,0.8531713900134954,1,1,1,0,0,19.0,25.0,32.0,35.0,23.0,21.0,24.0,-13.0,-10.0,2.0,1.0,0.0,5.0,4.0,0,0,0,0,0,0,0,0
3,0,0,0,24,5,8,1,9,15,5,5,0,2,0,2,2425,3,3,1,0,0.8,1.2,1.8,,,1.2,0.8,1.4,,,5,1,2,2,0.4,0.8,4.756140350877193,0.2631578947368421,0.8531713900134954,0,1,0,1,0,27.0,20.0,31.0,20.0,29.0,31.0,24.0,-4.0,0.0,-2.0,-2.0,0.0,4.0,6.0,0,0,0,0,0,0,0,0
2,1,2,0,10,16,3,4,15,13,4,3,2,2,0,0,2425,3,1,1,1,2.2,2.2,0.8,,,0.6,0.6,2.0,,,5,4,1,0,1.8,1.0,4.116883116883117,0.0779220779220779,0.6693306693306694,0,1,0,0,0,58.0,34.0,23.0,52.0,57.0,19.0,25.0,35.0,-18.0,38.0,8.0,0.0,11.0,3.0,0,0,0,0,0,0,0,0
1,0,1,0,22,16,7,6,13,9,10,5,1,2,0,0,2425,1,1,0,0,0.6,1.4,1.8,,,1.4,1.4,1.6,,,5,2,1,2,1.8,1.2,4.166666666666667,0.074074074074074,0.6752136752136753,0,0,0,1,0,48.0,28.0,37.0,34.0,27.0,29.0,25.0,11.0,-6.0,-2.0,-4.0,0.0,3.0,7.0,0,0,0,0,0,0,0,0
