FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,TotalGoals,GoalDiff,Over2.5,BTTS,HomeForm_5,HomeGF_5,HomeGA_5,HomexG_5,HomexGA_5,HomeShots_5,HomeShotsAgainst_5,HomeSOT_5,HomeSOTAgainst_5,HomeCorners_5,HomeCornersAgainst_5,HomeFouls_5,HomeFoulsAgainst_5,HomeYellows_5,HomeReds_5,AwayForm_5,AwayGF_5,AwayGA_5,AwayxG_5,AwayxGA_5,AwayShots_5,AwayShotsAgainst_5,AwaySOT_5,AwaySOTAgainst_5,AwayCorners_5,AwayCornersAgainst_5,AwayFouls_5,AwayFoulsAgainst_5,AwayYellows_5,AwayReds_5,H2H_Matches,H2H_HomeWins,H2H_AwayWins,H2H_Draws,H2H_HomeGoals,H2H_AwayGoals,Ref_AvgYellows,Ref_AvgReds,Ref_Strictness,Result_Num,Over1.5,Over3.5,HomeCleanSheet,AwayCleanSheet
2,2,0.0,1.0,19.0,8.0,11.0,3.0,6.0,5.0,8.0,3.0,0.0,3.0,0.0,1.0,2324,4,0,1,1,1.8,1.6,1.0,0.0,0.0,13.6,8.8,4.6,2.4,7.0,2.6,11.0,13.0,1.2,0.2,1.4,1.2,1.4,0.0,0.0,9.8,14.6,3.0,6.2,5.6,5.0,10.8,13.4,1.8,0.2,2,2,0,0,2.5,0.5,3.6363636363636362,0.09090909090909091,0.6013986013986015,1,1,1,0,0
2,1,2.0,0.0,13.0,18.0,5.0,6.0,10.0,10.0,3.0,7.0,1.0,2.0,0.0,0.0,2324,3,1,1,1,0.0,1.0,3.0,0.0,0.0,4.0,19.0,1.0,8.0,4.0,6.0,14.0,17.0,3.0,0.0,1.8,2.4,1.4,0.0,0.0,14.6,11.8,5.4,4.8,5.6,5.0,14.2,9.0,1.0,0.0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,0,0
2,0,1.0,0.0,20.0,18.0,5.0,6.0,14.0,7.0,6.0,5.0,1.0,2.0,0.0,0.0,2324,2,2,0,0,1.2,1.2,1.8,0.0,0.0,10.2,16.8,3.2,5.0,2.8,6.4,12.0,12.8,2.2,0.2,1.0,1.2,1.2,0.0,0.0,12.0,15.2,3.8,5.2,3.2,4.4,13.6,15.4,2.2,0.2,2,1,1,0,1.0,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
1,1,1.0,0.0,12.0,15.0,1.0,5.0,9.0,15.0,8.0,6.0,0.0,0.0,0.0,0.0,2324,2,0,0,1,2.6,2.2,0.6,0.0,0.0,14.8,14.2,6.4,4.6,4.0,5.6,10.0,10.0,1.8,0.0,1.6,1.2,0.8,0.0,0.0,16.4,9.0,4.8,2.4,5.2,5.2,10.2,13.2,0.4,0.0,2,0,0,2,1.0,1.0,4.166666666666667,0.07407407407407407,0.6752136752136753,1,1,0,0,0
0,2,0.0,1.0,11.0,17.0,3.0,6.0,18.0,11.0,6.0,2.0,1.0,3.0,0.0,0.0,2324,2,-2,0,0,0.2,0.4,1.6,0.0,0.0,9.8,18.4,3.2,5.8,4.0,8.0,10.4,9.6,2.0,0.0,1.4,2.0,1.6,0.0,0.0,14.6,14.2,5.8,4.4,5.0,6.2,10.4,9.0,1.8,0.0,2,1,1,0,2.5,2.5,4.256410256410256,0.05128205128205128,0.6785009861932939,2,1,0,0,1
1,1,0.0,1.0,14.0,9.0,3.0,4.0,14.0,13.0,5.0,1.0,2.0,1.0,0.0,0.0,2324,2,0,0,1,1.8,1.4,1.0,0.0,0.0,17.6,11.4,4.6,4.0,7.0,4.2,13.4,11.2,2.0,0.0,1.6,2.0,1.4,0.0,0.0,15.4,12.2,6.0,5.0,4.2,5.2,12.2,8.6,2.0,0.2,2,1,0,1,2.0,0.5,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
0,1,0.0,1.0,16.0,5.0,2.0,3.0,9.0,16.0,15.0,1.0,4.0,2.0,0.0,0.0,2324,1,-1,0,0,2.0,1.8,1.2,0.0,0.0,15.4,13.2,6.6,3.8,4.6,4.0,12.2,11.0,2.0,0.2,0.0,1.0,4.0,0.0,0.0,4.0,9.0,2.0,5.0,3.0,4.0,14.0,13.0,2.0,0.0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,0,0,0,1
2,0,1.0,0.0,25.0,6.0,5.0,1.0,9.0,10.0,12.0,4.0,0.0,1.0,0.0,1.0,2324,2,2,0,0,2.0,2.0,1.2,0.0,0.0,18.6,8.8,8.2,3.4,7.0,3.0,11.4,12.6,1.6,0.0,0.2,1.2,2.6,0.0,0.0,13.4,15.0,4.4,4.8,4.8,4.6,8.8,14.2,2.2,0.6,2,2,0,0,3.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
2,2,2.0,1.0,22.0,7.0,8.0,3.0,5.0,7.0,5.0,2.0,1.0,2.0,0.0,1.0,2324,4,0,1,1,2.6,3.0,0.6,0.0,0.0,15.2,10.2,7.0,3.0,4.0,4.6,11.2,10.0,1.4,0.0,0.5,1.5,2.0,0.0,0.0,15.0,12.5,5.5,5.0,3.5,4.0,15.0,11.5,1.0,0.0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
1,1,1.0,0.0,13.0,8.0,7.0,2.0,23.0,12.0,5.0,4.0,3.0,4.0,0.0,1.0,2324,2,0,0,1,0.2,1.2,3.2,0.0,0.0,9.4,16.4,4.2,8.4,3.6,4.6,14.0,9.0,3.2,0.0,2.0,1.8,1.2,0.0,0.0,13.2,10.6,5.6,4.4,5.8,3.8,11.2,12.4,3.0,0.0,2,0,1,1,0.5,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
1,3,1.0,2.0,19.0,12.0,3.0,6.0,9.0,19.0,5.0,3.0,1.0,1.0,0.0,0.0,2324,4,-2,1,1,2.0,2.8,1.4,0.0,0.0,14.4,13.2,7.0,6.0,4.4,6.4,9.4,15.6,0.8,0.0,0.8,1.2,2.0,0.0,0.0,10.2,14.2,3.8,5.2,5.6,7.4,14.0,8.8,1.0,0.2,2,1,0,1,2.0,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,1,0,0
2,0,0.0,0.0,11.0,7.0,3.0,1.0,16.0,17.0,3.0,3.0,1.0,3.0,0.0,0.0,2324,2,2,0,0,1.0,1.0,1.6,0.0,0.0,12.0,10.4,4.0,3.8,3.6,4.0,13.0,11.2,1.2,0.2,1.8,1.2,0.8,0.0,0.0,11.2,16.2,4.4,4.6,5.2,5.0,13.2,11.0,1.4,0.0,2,0,1,1,1.5,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
4,1,2.0,0.0,9.0,18.0,6.0,7.0,22.0,12.0,5.0,8.0,2.0,4.0,0.0,0.0,2324,5,3,1,1,1.0,0.8,1.4,0.0,0.0,7.4,17.8,2.2,6.6,2.0,7.2,9.8,11.8,0.8,0.0,2.2,1.6,0.8,0.0,0.0,13.8,9.2,5.0,3.2,5.2,3.4,10.6,13.8,2.2,0.2,2,1,1,0,1.5,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
0,0,0.0,0.0,21.0,6.0,4.0,1.0,8.0,14.0,7.0,2.0,1.0,4.0,0.0,0.0,2324,0,0,0,0,1.8,1.6,1.0,0.0,0.0,17.8,11.6,7.8,5.2,6.2,2.0,10.6,11.2,1.8,0.0,1.2,1.8,2.0,0.0,0.0,18.2,12.8,7.0,5.2,4.6,3.6,12.4,11.0,1.6,0.2,2,1,0,1,2.0,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,0,0,1,1
3,4,2.0,2.0,13.0,21.0,6.0,11.0,12.0,14.0,2.0,6.0,3.0,3.0,0.0,0.0,2324,7,-1,1,1,1.4,1.4,1.2,0.0,0.0,15.0,12.0,4.8,4.2,7.8,4.2,11.2,11.6,2.8,0.0,1.4,1.4,1.0,0.0,0.0,18.0,7.6,6.2,3.4,7.6,2.4,8.4,15.4,1.6,0.2,2,0,2,0,0.0,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,1,0,0
4,2,3.0,2.0,14.0,7.0,6.0,3.0,23.0,11.0,5.0,3.0,4.0,2.0,0.0,0.0,2324,6,2,1,1,0.8,0.6,1.2,0.0,0.0,13.4,11.2,5.0,4.4,8.2,4.2,13.2,10.6,2.8,0.2,1.6,1.0,0.8,0.0,0.0,12.6,10.2,3.8,2.8,3.6,6.6,11.6,11.6,2.2,0.2,2,0,1,1,0.0,0.5,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
2,2,2.0,0.0,9.0,6.0,4.0,2.0,13.0,12.0,3.0,3.0,1.0,3.0,0.0,0.0,2324,4,0,1,1,2.6,2.4,0.8,0.0,0.0,13.0,6.4,4.2,2.6,4.2,3.0,13.0,11.4,3.4,0.2,1.6,1.4,1.2,0.0,0.0,14.2,12.0,4.0,3.6,4.0,2.4,14.2,12.6,2.8,0.0,2,1,0,1,1.0,0.5,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
3,1,2.0,0.0,19.0,11.0,6.0,2.0,13.0,8.0,10.0,4.0,1.0,2.0,0.0,0.0,2324,4,2,1,1,2.4,3.0,1.0,0.0,0.0,17.6,10.2,7.0,2.8,6.2,2.6,9.6,12.4,0.6,0.0,0.8,1.4,2.4,0.0,0.0,11.2,16.2,3.4,7.0,5.0,6.6,13.2,11.0,1.8,0.4,2,1,1,0,2.5,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
0,1,0.0,0.0,16.0,10.0,4.0,5.0,8.0,10.0,10.0,2.0,1.0,1.0,0.0,0.0,2324,1,-1,0,0,1.2,1.6,2.0,0.0,0.0,12.8,10.8,5.0,4.4,5.6,3.8,9.6,14.0,1.0,0.0,0.5,1.5,3.5,0.0,0.0,9.5,25.5,4.0,9.5,4.0,7.0,12.5,8.0,2.5,0.5,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,0,0,0,1
1,2,0.0,1.0,16.0,7.0,4.0,2.0,13.0,12.0,6.0,3.0,3.0,4.0,0.0,0.0,2324,3,-1,1,1,1.6,1.2,1.0,0.0,0.0,12.6,7.4,3.8,3.0,5.0,4.4,12.8,11.8,0.8,0.2,1.8,1.4,1.0,0.0,0.0,12.4,11.2,4.8,4.0,3.2,3.8,11.8,11.6,1.4,0.2,2,2,0,0,1.5,0.5,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,0
1,2,1.0,0.0,23.0,9.0,8.0,4.0,16.0,10.0,5.0,9.0,1.0,2.0,0.0,1.0,2324,3,-1,1,1,1.6,2.0,0.8,0.0,0.0,16.4,12.2,6.2,3.6,5.4,4.0,12.0,11.8,2.6,0.0,1.8,2.4,1.4,0.0,0.0,19.0,9.6,5.8,5.2,7.2,3.2,13.2,9.2,2.0,0.2,2,0,2,0,0.5,2.0,4.396551724137931,0.10344827586206896,0.7241379310344828,2,1,0,0,0
1,2,0.0,0.0,6.0,30.0,2.0,9.0,11.0,2.0,1.0,12.0,3.0,0.0,0.0,0.0,2324,3,-1,1,1,0.0,0.5,1.5,0.0,0.0,7.5,20.0,2.0,6.0,6.0,5.5,13.5,8.0,3.0,0.0,2.0,1.2,0.4,0.0,0.0,15.2,11.4,4.2,3.8,3.6,3.2,10.2,11.8,0.4,0.0,0,0,0,0,0.0,0.0,3.849056603773585,0.03773584905660377,0.6095791001451378,2,1,0,0,0
1,3,0.0,2.0,9.0,16.0,2.0,6.0,12.0,11.0,4.0,6.0,2.0,0.0,0.0,0.0,2324,4,-2,1,1,0.0,0.0,3.0,0.0,0.0,6.0,17.0,1.0,8.0,6.0,5.0,11.0,8.0,0.0,1.0,2.0,2.0,1.6,0.0,0.0,11.0,9.8,5.0,5.2,5.6,5.4,12.4,14.0,3.8,0.0,0,0,0,0,0.0,0.0,3.6818181818181817,0.18181818181818182,0.6503496503496502,2,1,1,0,0
1,0,0.0,0.0,15.0,16.0,4.0,2.0,13.0,15.0,4.0,5.0,1.0,2.0,0.0,0.0,2324,1,1,0,0,1.6,0.6,0.8,0.0,0.0,8.6,11.4,2.6,3.2,2.4,3.2,17.6,9.0,4.8,0.2,1.5,2.0,2.0,0.0,0.0,12.0,12.0,4.5,2.5,4.0,3.0,14.5,16.0,1.5,0.0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,0,0,1,0
0,7,0.0,3.0,12.0,17.0,3.0,10.0,19.0,17.0,8.0,3.0,4.0,3.0,0.0,0.0,2324,7,-7,1,0,1.8,1.4,1.2,0.0,0.0,15.4,12.0,5.4,4.2,4.2,5.2,14.8,12.8,2.0,0.0,1.8,2.0,1.4,0.0,0.0,11.0,15.8,4.4,5.8,3.6,7.4,10.4,8.8,2.2,0.2,2,0,1,1,1.0,1.5,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,1,0,1
0,2,0.0,2.0,12.0,17.0,2.0,3.0,9.0,10.0,4.0,7.0,1.0,1.0,0.0,0.0,2324,2,-2,0,0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,2.0,2.0,3.0,8.0,12.0,8.0,1.0,0.0,2.4,2.2,1.4,0.0,0.0,14.6,15.6,4.6,4.8,4.6,5.0,9.8,11.0,1.4,0.2,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,1
1,1,0.0,0.0,9.0,14.0,4.0,6.0,12.0,19.0,7.0,5.0,4.0,4.0,0.0,0.0,2324,2,0,0,1,1.6,1.6,1.6,0.0,0.0,8.6,14.0,2.6,3.8,3.6,4.6,11.2,15.2,3.0,0.0,0.0,0.4,2.0,0.0,0.0,11.6,14.4,3.0,3.8,4.0,6.0,14.6,11.4,2.4,0.4,2,1,0,1,1.5,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
1,2,0.0,1.0,13.0,9.0,2.0,4.0,14.0,15.0,3.0,5.0,2.0,4.0,0.0,1.0,2324,3,-1,1,1,1.0,1.6,1.8,0.0,0.0,17.0,7.8,4.8,3.0,7.4,3.0,11.8,13.6,1.8,0.0,3.0,3.0,0.6,0.0,0.0,13.8,10.6,6.0,2.6,5.4,2.2,8.2,13.2,1.6,0.0,2,0,0,2,1.5,1.5,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,0
3,1,1.0,0.0,16.0,11.0,7.0,3.0,8.0,13.0,10.0,1.0,1.0,3.0,0.0,0.0,2324,4,2,1,1,0.2,0.8,2.2,0.0,0.0,11.4,17.8,3.6,5.2,4.6,6.8,9.2,13.6,1.8,0.8,1.4,1.2,1.6,0.0,0.0,8.8,14.6,2.8,4.8,2.4,6.0,15.6,10.6,2.8,0.2,2,1,1,0,1.5,1.5,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
1,2,0.0,1.0,16.0,9.0,1.0,3.0,8.0,13.0,9.0,6.0,1.0,1.0,0.0,0.0,2324,3,-1,1,1,0.0,0.5,3.5,0.0,0.0,10.0,23.0,2.0,10.0,5.5,6.0,12.0,13.0,2.5,0.0,2.0,2.2,1.2,0.0,0.0,15.0,16.2,4.8,5.2,5.0,8.8,10.2,9.4,2.2,0.2,0,0,0,0,0.0,0.0,3.6363636363636362,0.09090909090909091,0.6013986013986015,2,1,0,0,0
1,1,1.0,1.0,10.0,26.0,2.0,9.0,7.0,13.0,2.0,7.0,0.0,2.0,1.0,0.0,2324,2,0,0,1,0.8,1.2,1.8,0.0,0.0,9.0,13.6,4.2,5.2,4.8,5.6,12.2,9.8,2.2,0.0,1.4,1.4,1.2,0.0,0.0,15.6,11.4,4.8,4.4,5.6,6.2,9.8,14.8,1.2,0.0,2,0,2,0,0.5,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,0,0,0
2,2,2.0,0.0,20.0,15.0,9.0,6.0,9.0,22.0,3.0,6.0,3.0,3.0,0.0,0.0,2324,4,0,1,1,2.2,2.4,1.0,0.0,0.0,23.2,11.0,8.0,4.6,6.8,3.6,8.8,14.0,1.2,0.0,0.0,1.0,2.5,0.0,0.0,16.0,17.0,5.0,7.0,8.5,3.5,11.0,9.5,0.5,0.0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,1,1,0,0
2,3,0.0,2.0,16.0,14.0,5.0,8.0,9.0,9.0,6.0,5.0,1.0,1.0,0.0,0.0,2324,5,-1,1,1,0.6,1.0,1.8,0.0,0.0,15.6,13.0,5.2,5.2,4.6,5.2,14.2,16.2,2.0,0.2,0.8,0.6,1.2,0.0,0.0,12.4,10.8,4.8,3.0,4.4,4.6,13.0,13.2,2.2,0.0,2,1,0,1,2.5,1.5,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,1,0,0
3,1,2.0,1.0,18.0,7.0,4.0,3.0,21.0,15.0,7.0,3.0,5.0,4.0,0.0,1.0,2324,4,2,1,1,1.6,0.8,0.8,0.0,0.0,12.0,11.8,2.6,4.6,3.6,5.4,16.2,14.8,3.6,0.4,0.8,1.6,2.0,0.0,0.0,15.0,13.0,4.6,4.8,6.8,4.2,10.8,12.8,3.2,0.0,2,0,1,1,0.0,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
1,0,1.0,0.0,7.0,9.0,1.0,4.0,18.0,9.0,1.0,2.0,4.0,2.0,0.0,0.0,2324,1,1,0,0,1.0,1.3333333333333333,1.6666666666666667,0.0,0.0,13.333333333333334,13.0,3.6666666666666665,3.0,4.333333333333333,3.3333333333333335,14.666666666666666,15.0,1.6666666666666667,0.0,1.6,1.4,1.2,0.0,0.0,12.8,8.0,3.6,2.8,5.4,4.6,13.0,11.2,1.0,0.2,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,0,0,1,0
2,2,1.0,1.0,21.0,12.0,7.0,5.0,6.0,13.0,5.0,2.0,1.0,2.0,0.0,0.0,2324,4,0,1,1,2.2,2.0,0.8,0.0,0.0,12.4,16.4,4.6,4.8,4.2,5.8,10.8,12.0,1.6,0.0,0.2,0.4,1.6,0.0,0.0,11.0,18.4,3.8,6.0,4.8,6.2,11.6,10.8,1.8,0.0,2,1,0,1,1.0,0.0,4.5,0.5,0.9230769230769231,1,1,1,0,0
1,2,1.0,1.0,22.0,6.0,4.0,2.0,8.0,9.0,7.0,2.0,1.0,2.0,0.0,0.0,2324,3,-1,1,1,2.6,2.4,0.8,0.0,0.0,19.6,8.0,7.8,2.8,7.4,2.6,10.6,12.4,1.4,0.0,1.8,1.4,1.0,0.0,0.0,14.6,11.6,5.8,3.6,7.2,3.6,11.8,11.6,2.2,0.2,2,1,1,0,1.0,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,0
3,0,2.0,0.0,18.0,8.0,8.0,2.0,11.0,9.0,7.0,3.0,0.0,3.0,0.0,0.0,2324,3,3,1,0,1.8,2.6,1.6,0.0,0.0,15.6,12.4,6.0,5.0,6.4,4.6,12.6,9.2,1.0,0.0,1.2,1.2,1.8,0.0,0.0,12.2,16.4,3.4,4.8,2.8,5.4,12.6,11.6,2.2,0.2,2,2,0,0,3.5,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
1,2,1.0,0.0,8.0,25.0,3.0,9.0,5.0,20.0,1.0,15.0,0.0,2.0,0.0,0.0,2324,3,-1,1,1,1.0,2.0,2.8,0.0,0.0,12.2,19.8,5.6,8.0,4.6,6.4,10.6,11.6,1.8,0.0,2.4,3.2,1.0,0.0,0.0,19.0,10.0,7.4,2.8,6.0,3.2,10.0,11.2,0.6,0.0,2,1,0,1,2.0,1.5,4.191646778042959,0.21408114558472555,0.7436754176610978,2,1,0,0,0
0,1,0.0,0.0,21.0,7.0,2.0,3.0,10.0,9.0,8.0,0.0,3.0,4.0,0.0,0.0,2324,1,-1,0,0,1.0,1.4,1.8,0.0,0.0,16.4,13.4,5.2,4.2,6.6,3.4,8.8,11.8,1.8,0.0,1.4,1.4,1.4,0.0,0.0,8.8,13.4,3.2,5.2,3.8,7.4,10.4,11.0,2.6,0.2,2,0,0,2,1.5,1.5,4.256410256410256,0.05128205128205128,0.6785009861932939,2,0,0,0,1
3,1,1.0,0.0,15.0,9.0,6.0,2.0,14.0,17.0,5.0,3.0,4.0,4.0,0.0,0.0,2324,4,2,1,1,1.4,2.2,1.6,0.0,0.0,19.2,12.4,8.2,4.0,6.8,4.2,12.8,12.2,3.0,0.0,1.0,1.4,1.0,0.0,0.0,16.6,12.4,6.0,4.0,5.2,5.6,11.8,10.6,2.4,0.0,2,0,1,1,0.5,2.0,3.7049180327868854,0.14754098360655737,0.6380832282471627,0,1,1,0,0
1,0,0.0,0.0,14.0,15.0,5.0,6.0,22.0,20.0,2.0,3.0,3.0,5.0,0.0,0.0,2324,1,1,0,0,1.6,1.4,1.4,0.0,0.0,11.8,11.2,3.6,3.6,3.8,6.6,12.2,13.8,2.2,0.0,1.8,1.2,2.2,0.0,0.0,14.8,13.0,4.8,5.6,5.4,4.8,15.8,14.0,2.2,0.0,2,2,0,0,2.5,1.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,0,0,1,0
2,1,0.0,1.0,16.0,7.0,7.0,1.0,9.0,13.0,5.0,2.0,1.0,2.0,0.0,0.0,2324,3,1,1,1,1.6,2.2,1.6,0.0,0.0,14.8,13.6,6.2,5.2,3.8,5.0,12.4,9.2,1.8,0.2,0.5,0.0,1.0,0.0,0.0,10.0,14.0,2.0,2.5,3.5,7.5,10.5,9.0,1.0,0.0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,0,0
5,3,2.0,1.0,15.0,8.0,6.0,5.0,15.0,14.0,2.0,5.0,1.0,5.0,0.0,0.0,2324,8,2,1,1,1.2,1.0,1.0,0.0,0.0,12.2,10.8,3.2,4.2,5.8,4.2,16.6,9.8,2.0,0.0,1.0,1.3333333333333333,2.3333333333333335,0.0,0.0,10.333333333333334,13.666666666666666,5.0,6.666666666666667,4.333333333333333,4.0,11.333333333333334,17.666666666666668,1.6666666666666667,0.3333333333333333,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
2,5,1.0,2.0,16.0,20.0,4.0,10.0,15.0,9.0,7.0,4.0,4.0,3.0,0.0,0.0,2324,7,-3,1,1,0.0,0.5,3.0,0.0,0.0,7.5,16.5,1.5,7.0,5.0,5.5,11.5,9.5,1.0,0.5,2.0,2.2,1.2,0.0,0.0,17.0,14.8,6.6,4.2,4.8,5.8,9.8,10.8,1.8,0.0,0,0,0,0,0.0,0.0,4.081632653061225,0.14285714285714285,0.6938775510204083,2,1,1,0,0
2,1,0.0,1.0,26.0,6.0,12.0,2.0,12.0,16.0,11.0,1.0,2.0,6.0,0.0,0.0,2324,3,1,1,1,2.6,1.8,0.6,0.0,0.0,12.6,13.2,5.0,4.6,4.2,4.2,10.8,16.8,2.0,0.0,1.6,0.6,0.8,0.0,0.0,9.8,12.4,3.0,2.8,2.2,3.8,17.8,10.4,4.0,0.2,2,2,0,0,1.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,0,0
5,1,2.0,1.0,7.0,6.0,5.0,4.0,12.0,12.0,4.0,5.0,2.0,4.0,0.0,0.0,2324,6,4,1,1,2.0,1.4,0.6,0.0,0.0,18.2,10.0,5.6,3.0,5.0,3.0,8.2,12.2,0.4,0.0,1.0,1.2,1.8,0.0,0.0,9.6,17.4,2.8,8.2,4.6,6.4,9.4,11.2,2.4,0.4,2,2,0,0,2.0,1.0,3.6582278481012658,0.13924050632911392,0.6270691333982474,0,1,1,0,0
2,2,2.0,1.0,13.0,16.0,8.0,6.0,11.0,13.0,4.0,6.0,1.0,2.0,0.0,0.0,2324,4,0,1,1,0.0,0.6666666666666666,1.6666666666666667,0.0,0.0,7.0,23.333333333333332,2.0,7.0,4.333333333333333,7.666666666666667,12.666666666666666,6.0,3.0,0.0,0.8,0.4,1.4,0.0,0.0,15.0,10.6,5.6,3.6,7.8,3.0,11.0,11.6,1.8,0.0,0,0,0,0,0.0,0.0,3.8208955223880596,0.08955223880597014,0.6291618828932262,1,1,1,0,0
4,0,1.0,0.0,12.0,12.0,6.0,3.0,18.0,14.0,1.0,7.0,2.0,2.0,0.0,0.0,2324,4,4,1,0,0.2,0.4,1.8,0.0,0.0,9.6,19.4,3.0,6.2,2.4,7.6,12.8,10.0,3.2,0.0,0.4,1.0,2.8,0.0,0.0,10.2,15.0,4.8,6.8,3.2,4.2,16.2,9.4,3.0,0.0,2,0,1,1,1.0,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,1,0
0,0,0.0,0.0,12.0,12.0,6.0,2.0,14.0,9.0,3.0,5.0,2.0,2.0,0.0,0.0,2324,0,0,0,0,0.2,0.6,1.8,0.0,0.0,13.4,12.6,4.0,4.0,4.4,6.8,15.4,10.8,2.6,0.2,1.5,1.5,2.0,0.0,0.0,8.5,18.5,3.0,7.0,3.5,6.5,12.0,13.5,2.0,0.0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,1,0,0,1,1
5,0,3.0,0.0,13.0,11.0,6.0,5.0,9.0,10.0,2.0,4.0,1.0,1.0,0.0,0.0,2324,5,5,1,0,1.6,2.4,1.6,0.0,0.0,12.6,10.6,4.6,4.6,6.0,3.0,9.0,13.2,1.2,0.0,1.8,1.6,1.4,0.0,0.0,16.4,14.6,7.2,4.2,4.8,3.4,11.2,12.8,1.4,0.2,2,0,2,0,0.5,1.5,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,1,0
5,1,1.0,1.0,24.0,5.0,13.0,1.0,8.0,11.0,4.0,2.0,3.0,2.0,0.0,0.0,2324,6,4,1,1,1.6,1.8,1.6,0.0,0.0,14.2,10.8,5.6,3.8,4.4,4.4,11.8,10.2,3.2,0.4,0.0,0.5,2.5,0.0,0.0,14.5,11.0,4.0,5.0,3.0,6.0,14.5,10.5,2.5,0.0,0,0,0,0,0.0,0.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
3,1,1.0,1.0,11.0,14.0,5.0,7.0,12.0,15.0,3.0,3.0,2.0,2.0,0.0,0.0,2324,4,2,1,1,1.4,2.0,1.8,0.0,0.0,13.6,16.6,4.0,5.6,4.0,5.8,11.0,13.2,2.2,0.0,1.8,1.4,1.2,0.0,0.0,12.6,12.4,5.6,3.4,3.2,5.4,12.4,12.0,2.8,0.0,2,0,2,0,1.0,2.0,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,1,0,0
3,0,2.0,0.0,11.0,12.0,6.0,1.0,21.0,16.0,5.0,2.0,4.0,2.0,0.0,0.0,2324,3,3,1,0,1.4,2.2,1.8,0.0,0.0,16.0,11.2,6.4,5.0,4.6,4.8,11.8,10.6,2.4,0.0,1.4,2.0,1.6,0.0,0.0,12.8,13.0,4.0,5.0,7.6,3.6,14.8,10.6,2.8,0.2,2,0,2,0,0.5,3.5,4.191646778042959,0.21408114558472555,0.7436754176610978,0,1,0,1,0
0,0,0.0,0.0,13.0,6.0,2.0,3.0,12.0,12.0,7.0,5.0,3.0,1.0,0.0,0.0,2324,0,0,0,0,1.8,1.6,1.6,0.0,0.0,14.4,13.0,6.0,4.4,5.4,4.4,12.4,13.0,1.8,0.0,2.2,2.4,1.0,0.0,0.0,17.0,11.2,7.2,3.6,4.0,4.6,9.4,9.8,1.2,0.0,2,0,2,0,1.0,2.5,4.191646778042959,0.21408114558472555,0.7436754176610978,1,0,0,1,1
